capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00061,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00061_20260307T021522Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T02:15:22Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00062,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00062_20260307T021924Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T02:19:24Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00063,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00063_20260307T022330Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T02:23:30Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00064,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00064_20260307T022734Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T02:27:34Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00065,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00065_20260307T023137Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T02:31:37Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00066,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00066_20260307T023540Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T02:35:40Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00067,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00067_20260307T023953Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T02:39:53Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00068,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00068_20260307T024354Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T02:43:54Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00069,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00069_20260307T024758Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T02:47:58Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00070,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00070_20260307T025200Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T02:52:00Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00071,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00071_20260307T025606Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T02:56:06Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00072,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00072_20260307T030012Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T03:00:12Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00073,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00073_20260307T030415Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T03:04:15Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00074,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00074_20260307T030820Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T03:08:20Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00075,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00075_20260307T031226Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T03:12:26Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00076,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00076_20260307T031635Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T03:16:35Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00077,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00077_20260307T032042Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T03:20:42Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00078,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00078_20260307T032445Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T03:24:45Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00079,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00079_20260307T032855Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T03:28:55Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00080,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00003/bg00080_20260307T033304Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T03:33:04Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
