capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00101,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00101_20260307T050040Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T05:00:40Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00102,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00102_20260307T050444Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T05:04:44Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00103,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00103_20260307T050848Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T05:08:48Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00104,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00104_20260307T051252Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T05:12:52Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00105,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00105_20260307T051654Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T05:16:54Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00106,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00106_20260307T052057Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T05:20:57Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00107,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00107_20260307T052500Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T05:25:00Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00108,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00108_20260307T052901Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T05:29:01Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00109,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00109_20260307T053309Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T05:33:09Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00110,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00110_20260307T053711Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T05:37:11Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00111,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00111_20260307T054113Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T05:41:13Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00112,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00112_20260307T054516Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T05:45:16Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00113,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00005/bg00113_20260307T054919Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T05:49:19Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
