capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00081,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00081_20260307T033713Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T03:37:13Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00082,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00082_20260307T034127Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T03:41:27Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00083,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00083_20260307T034539Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T03:45:39Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00084,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00084_20260307T034955Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T03:49:55Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00085,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00085_20260307T035410Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T03:54:10Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00086,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00086_20260307T035819Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T03:58:19Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00087,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00087_20260307T040229Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T04:02:29Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00088,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00088_20260307T040640Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T04:06:40Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00089,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00089_20260307T041048Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T04:10:48Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00090,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00090_20260307T041458Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T04:14:58Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00091,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00091_20260307T041917Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T04:19:17Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00092,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00092_20260307T042330Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T04:23:30Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00093,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00093_20260307T042738Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T04:27:38Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00094,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00094_20260307T043202Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T04:32:02Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00095,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00095_20260307T043608Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T04:36:08Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00096,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00096_20260307T044013Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T04:40:13Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00097,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00097_20260307T044424Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T04:44:24Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00098,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00098_20260307T044829Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T04:48:29Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00099,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00099_20260307T045231Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T04:52:31Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00100,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00004/bg00100_20260307T045635Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T04:56:35Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
