capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00161,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00161_20260307T091805Z_2437000000Hz_20971520sps_65g_s09.s16,no_drone,custom_bg,2437000000,20971520,65,s09,2026-03-07T09:18:05Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00162,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00162_20260307T092215Z_2437000000Hz_20971520sps_65g_s09.s16,no_drone,custom_bg,2437000000,20971520,65,s09,2026-03-07T09:22:15Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00163,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00163_20260307T092628Z_2437000000Hz_20971520sps_35g_s10.s16,no_drone,custom_bg,2437000000,20971520,35,s10,2026-03-07T09:26:28Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00164,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00164_20260307T093044Z_2437000000Hz_20971520sps_35g_s10.s16,no_drone,custom_bg,2437000000,20971520,35,s10,2026-03-07T09:30:44Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00165,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00165_20260307T093459Z_2437000000Hz_20971520sps_35g_s10.s16,no_drone,custom_bg,2437000000,20971520,35,s10,2026-03-07T09:34:59Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00166,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00166_20260307T093913Z_2437000000Hz_20971520sps_35g_s10.s16,no_drone,custom_bg,2437000000,20971520,35,s10,2026-03-07T09:39:13Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00167,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00167_20260307T094327Z_2437000000Hz_20971520sps_35g_s10.s16,no_drone,custom_bg,2437000000,20971520,35,s10,2026-03-07T09:43:27Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00168,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00168_20260307T094746Z_2437000000Hz_20971520sps_35g_s10.s16,no_drone,custom_bg,2437000000,20971520,35,s10,2026-03-07T09:47:46Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00169,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00169_20260307T095159Z_2437000000Hz_20971520sps_50g_s10.s16,no_drone,custom_bg,2437000000,20971520,50,s10,2026-03-07T09:51:59Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00170,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00170_20260307T095614Z_2437000000Hz_20971520sps_50g_s10.s16,no_drone,custom_bg,2437000000,20971520,50,s10,2026-03-07T09:56:14Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00171,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00171_20260307T100027Z_2437000000Hz_20971520sps_50g_s10.s16,no_drone,custom_bg,2437000000,20971520,50,s10,2026-03-07T10:00:27Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00172,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00172_20260307T100441Z_2437000000Hz_20971520sps_50g_s10.s16,no_drone,custom_bg,2437000000,20971520,50,s10,2026-03-07T10:04:41Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00173,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00173_20260307T100854Z_2437000000Hz_20971520sps_50g_s10.s16,no_drone,custom_bg,2437000000,20971520,50,s10,2026-03-07T10:08:54Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00174,/root/RFBinaryDetect/data/staging/nd_run_01/batch_00008/bg00174_20260307T101319Z_2437000000Hz_20971520sps_50g_s10.s16,no_drone,custom_bg,2437000000,20971520,50,s10,2026-03-07T10:13:19Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
