capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00081,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00081_20260307T192107Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:21:07Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00082,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00082_20260307T192536Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:25:36Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00083,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00083_20260307T193014Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:30:14Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00084,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00084_20260307T193433Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:34:33Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00085,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00085_20260307T193906Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T19:39:06Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00086,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00086_20260307T194339Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T19:43:39Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00087,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00087_20260307T194821Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T19:48:21Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00088,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00088_20260307T195255Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T19:52:55Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00089,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00089_20260307T195734Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T19:57:34Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00090,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00090_20260307T200202Z_2437000000Hz_20971520sps_65g_s05.s16,no_drone,custom_bg,2437000000,20971520,65,s05,2026-03-07T20:02:02Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00091,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00091_20260307T200648Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T20:06:48Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00092,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00092_20260307T201628Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T20:16:28Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00093,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00093_20260307T202110Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T20:21:10Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00094,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00004/bg00094_20260307T202555Z_2437000000Hz_20971520sps_35g_s06.s16,no_drone,custom_bg,2437000000,20971520,35,s06,2026-03-07T20:25:55Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
