capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00101,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00101_20260307T205822Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T20:58:22Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00102,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00102_20260307T210308Z_2437000000Hz_20971520sps_50g_s06.s16,no_drone,custom_bg,2437000000,20971520,50,s06,2026-03-07T21:03:08Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00103,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00103_20260307T210746Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T21:07:46Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00104,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00104_20260307T211225Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T21:12:25Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00105,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00105_20260307T211652Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T21:16:52Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00106,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00106_20260307T212117Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T21:21:17Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00107,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00107_20260307T212536Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T21:25:36Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00108,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00108_20260307T213013Z_2437000000Hz_20971520sps_65g_s06.s16,no_drone,custom_bg,2437000000,20971520,65,s06,2026-03-07T21:30:13Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00109,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00109_20260307T213433Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T21:34:33Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00110,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00110_20260307T213900Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T21:39:00Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00111,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00111_20260307T214335Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T21:43:35Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00112,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00112_20260307T214811Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T21:48:11Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00113,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00113_20260307T215236Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T21:52:36Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00114,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00114_20260307T215707Z_2437000000Hz_20971520sps_35g_s07.s16,no_drone,custom_bg,2437000000,20971520,35,s07,2026-03-07T21:57:07Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00115,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00115_20260307T220138Z_2437000000Hz_20971520sps_50g_s07.s16,no_drone,custom_bg,2437000000,20971520,50,s07,2026-03-07T22:01:38Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00116,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00116_20260307T220618Z_2437000000Hz_20971520sps_50g_s07.s16,no_drone,custom_bg,2437000000,20971520,50,s07,2026-03-07T22:06:18Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00117,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00117_20260307T221118Z_2437000000Hz_20971520sps_50g_s07.s16,no_drone,custom_bg,2437000000,20971520,50,s07,2026-03-07T22:11:18Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00118,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00118_20260307T221620Z_2437000000Hz_20971520sps_50g_s07.s16,no_drone,custom_bg,2437000000,20971520,50,s07,2026-03-07T22:16:20Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00119,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00119_20260307T222116Z_2437000000Hz_20971520sps_50g_s07.s16,no_drone,custom_bg,2437000000,20971520,50,s07,2026-03-07T22:21:16Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00120,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00005/bg00120_20260307T222632Z_2437000000Hz_20971520sps_50g_s07.s16,no_drone,custom_bg,2437000000,20971520,50,s07,2026-03-07T22:26:32Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
