capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00121,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00121_20260307T223107Z_2437000000Hz_20971520sps_65g_s07.s16,no_drone,custom_bg,2437000000,20971520,65,s07,2026-03-07T22:31:07Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00122,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00122_20260307T223541Z_2437000000Hz_20971520sps_65g_s07.s16,no_drone,custom_bg,2437000000,20971520,65,s07,2026-03-07T22:35:41Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00123,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00123_20260307T224019Z_2437000000Hz_20971520sps_65g_s07.s16,no_drone,custom_bg,2437000000,20971520,65,s07,2026-03-07T22:40:19Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00124,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00124_20260307T224510Z_2437000000Hz_20971520sps_65g_s07.s16,no_drone,custom_bg,2437000000,20971520,65,s07,2026-03-07T22:45:10Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00125,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00125_20260307T225013Z_2437000000Hz_20971520sps_65g_s07.s16,no_drone,custom_bg,2437000000,20971520,65,s07,2026-03-07T22:50:13Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00126,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00126_20260307T225543Z_2437000000Hz_20971520sps_65g_s07.s16,no_drone,custom_bg,2437000000,20971520,65,s07,2026-03-07T22:55:43Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00127,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00127_20260307T230038Z_2437000000Hz_20971520sps_35g_s08.s16,no_drone,custom_bg,2437000000,20971520,35,s08,2026-03-07T23:00:38Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00128,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00128_20260307T230537Z_2437000000Hz_20971520sps_35g_s08.s16,no_drone,custom_bg,2437000000,20971520,35,s08,2026-03-07T23:05:37Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00129,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00129_20260307T231026Z_2437000000Hz_20971520sps_35g_s08.s16,no_drone,custom_bg,2437000000,20971520,35,s08,2026-03-07T23:10:26Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00130,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00130_20260307T231506Z_2437000000Hz_20971520sps_35g_s08.s16,no_drone,custom_bg,2437000000,20971520,35,s08,2026-03-07T23:15:06Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00131,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00131_20260307T231946Z_2437000000Hz_20971520sps_35g_s08.s16,no_drone,custom_bg,2437000000,20971520,35,s08,2026-03-07T23:19:46Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00132,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00132_20260307T232419Z_2437000000Hz_20971520sps_35g_s08.s16,no_drone,custom_bg,2437000000,20971520,35,s08,2026-03-07T23:24:19Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00133,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00133_20260307T232859Z_2437000000Hz_20971520sps_50g_s08.s16,no_drone,custom_bg,2437000000,20971520,50,s08,2026-03-07T23:28:59Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00134,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00134_20260307T233347Z_2437000000Hz_20971520sps_50g_s08.s16,no_drone,custom_bg,2437000000,20971520,50,s08,2026-03-07T23:33:47Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00135,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00006/bg00135_20260307T233823Z_2437000000Hz_20971520sps_50g_s08.s16,no_drone,custom_bg,2437000000,20971520,50,s08,2026-03-07T23:38:23Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
