capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00061,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00061_20260307T175145Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T17:51:45Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00062,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00062_20260307T175605Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T17:56:05Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00063,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00063_20260307T180021Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:00:21Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00064,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00064_20260307T180438Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:04:38Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00065,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00065_20260307T180903Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:09:03Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00066,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00066_20260307T181320Z_2437000000Hz_20971520sps_50g_s04.s16,no_drone,custom_bg,2437000000,20971520,50,s04,2026-03-07T18:13:20Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00067,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00067_20260307T181736Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:17:36Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00068,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00068_20260307T182150Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:21:50Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00069,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00069_20260307T182602Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:26:02Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00070,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00070_20260307T183018Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:30:18Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00071,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00071_20260307T183437Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:34:37Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00072,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00072_20260307T183912Z_2437000000Hz_20971520sps_65g_s04.s16,no_drone,custom_bg,2437000000,20971520,65,s04,2026-03-07T18:39:12Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00073,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00073_20260307T184354Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:43:54Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00074,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00074_20260307T184828Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:48:28Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00075,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00075_20260307T185304Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:53:04Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00076,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00076_20260307T185747Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T18:57:47Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00077,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00077_20260307T190235Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T19:02:35Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00078,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00078_20260307T190713Z_2437000000Hz_20971520sps_35g_s05.s16,no_drone,custom_bg,2437000000,20971520,35,s05,2026-03-07T19:07:13Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00079,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00079_20260307T191156Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:11:56Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00080,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00003/bg00080_20260307T191629Z_2437000000Hz_20971520sps_50g_s05.s16,no_drone,custom_bg,2437000000,20971520,50,s05,2026-03-07T19:16:29Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
