capture_id,file_path,label,source_domain,center_freq_hz,sample_rate_sps,gain_db,session_id,timestamp,environment,coverage_tags
bg00141,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00141_20260308T000548Z_2437000000Hz_20971520sps_65g_s08.s16,no_drone,custom_bg,2437000000,20971520,65,s08,2026-03-08T00:05:48Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00142,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00142_20260308T001022Z_2437000000Hz_20971520sps_65g_s08.s16,no_drone,custom_bg,2437000000,20971520,65,s08,2026-03-08T00:10:22Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00143,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00143_20260308T001454Z_2437000000Hz_20971520sps_65g_s08.s16,no_drone,custom_bg,2437000000,20971520,65,s08,2026-03-08T00:14:54Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00144,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00144_20260308T001929Z_2437000000Hz_20971520sps_65g_s08.s16,no_drone,custom_bg,2437000000,20971520,65,s08,2026-03-08T00:19:29Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00145,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00145_20260308T002358Z_2437000000Hz_20971520sps_35g_s09.s16,no_drone,custom_bg,2437000000,20971520,35,s09,2026-03-08T00:23:58Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00146,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00146_20260308T002827Z_2437000000Hz_20971520sps_35g_s09.s16,no_drone,custom_bg,2437000000,20971520,35,s09,2026-03-08T00:28:27Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00147,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00147_20260308T003254Z_2437000000Hz_20971520sps_35g_s09.s16,no_drone,custom_bg,2437000000,20971520,35,s09,2026-03-08T00:32:54Z,outdoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00148,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00148_20260308T003719Z_2437000000Hz_20971520sps_35g_s09.s16,no_drone,custom_bg,2437000000,20971520,35,s09,2026-03-08T00:37:19Z,outdoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00149,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00149_20260308T004143Z_2437000000Hz_20971520sps_35g_s09.s16,no_drone,custom_bg,2437000000,20971520,35,s09,2026-03-08T00:41:43Z,indoor_quiet,indoor|outdoor|low_rf|high_rf|stationary|moving
bg00150,/root/RFBinaryDetect/data/staging/nd_run_02/batch_00007/bg00150_20260308T004623Z_2437000000Hz_20971520sps_35g_s09.s16,no_drone,custom_bg,2437000000,20971520,35,s09,2026-03-08T00:46:23Z,indoor_busy,indoor|outdoor|low_rf|high_rf|stationary|moving
